offerId,优化前,第二轮前,当前,状态,原因,名称
ZS260824eyf4-4844331599,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка женская Soft зимняя чепчик пшеничного цвета универсального размера
ZS260824eyf4-4844332102,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская жемчужно-серая с защитой ушей  акрил/софт
ZS260824eyf4-4844332292,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская Soft зимняя с защитой ушей молочно-белая
ZS260824eyf4-4844336540,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женская розовая с защитой ушей софт
ZS260824eyf4-5228989105,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик с защитой ушей мандаринового цвета  универсальный размер
ZS260824eyf4-5229092512,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик JZ-MT70EYER универсальный размер серо-черная с защитой ушей
ZS260824eyf4-5229111414,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик с защитой ушей бежево-хаки универсальный размер
2747367191-CicZ,78,70,71,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Салфетки для влажной уборки (6 шт) для робота-пылесоса Midea VCR V15 Pro Ultra / V15 Pro
jz-gxi10h-3522754906,78,74,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка-рюкзак для художника тканевая 46x65 см формата А2 чёрного цвета
1758927716-Phqj,79,75,75,ACTUAL,MAIN|ADDITIONAL|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Пробойник для кожи SOPIYRIO  набор 15 штампов 1–15 мм  металл
1981922283-xmrc,79,69,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Комплект фильтров и щеток для робота-пылесоса Midea VCR V15 Pro  17 шт
jz-uly3uk-2775381620,79,76,76,ACTUAL,ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Рюкзак школьный LUXMAN 2775381620 серый 46x30x17 см 20-30 л
jz-uly3uk-2775381620-cai,79,75,75,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Рюкзак школьный LUXMAN  ортопедический  черный  20-30 л
jz-uly3uk-2775381620-lan,79,74,74,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Рюкзак школьный LUXMAN  синий  20-30 л  ортопедический
LZ01-3218807386,79,74,77,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Интенсивный крем с коллагеном для области вокруг глаз  30 мл
